id_mutation,valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,latitude,longitude,type_local,arrondissement,price_per_m2,distance_to_center,neighborhood_cluster,month
2024-1209328,1180000.0,100.0,5.0,75015,48.842458,2.290557,Appartement,15,11800.0,4.504821279228067,1,6
2024-1209330,940000.0,69.0,1.0,75016,48.866019,2.272892,Appartement,16,13623.188405797102,5.823707264503095,6,7
2024-1209331,665000.0,62.0,2.0,75015,48.848109,2.298814,Appartement,15,10725.806451612903,3.784513505875021,1,6
2024-1209332,161030.0,18.0,1.0,75015,48.836412,2.296941,Appartement,15,8946.111111111111,4.2985798092342105,1,6
2024-1209333,156000.0,18.0,1.0,75012,48.846214,2.38091,Appartement,12,8666.666666666666,2.3842516905501734,2,7
2024-1209334,262000.0,28.0,2.0,75011,48.871617,2.376975,Appartement,11,9357.142857142857,2.859927279170159,8,7
2024-1209335,138000.0,17.0,1.0,75012,48.836161,2.39411,Appartement,12,8117.64705882353,3.7316334310852506,2,7
2024-1209337,524050.0,51.0,3.0,75011,48.856163,2.385612,Appartement,11,10275.490196078432,2.6291186782470564,2,7
2024-1209339,240000.0,30.0,2.0,75011,48.858904,2.38211,Appartement,11,8000.0,2.4392115810617234,2,6
2024-1209340,1103800.0,90.0,3.0,75016,48.85869,2.27863,Appartement,16,12264.444444444443,5.259717819778937,6,7
2024-1209341,235000.0,23.0,2.0,75011,48.871176,2.374864,Appartement,11,10217.391304347826,2.7190072133147907,7,7
2024-1209342,575000.0,48.0,2.0,75016,48.868628,2.287618,Appartement,16,11979.166666666666,4.883165183675448,9,7
2024-1209343,3390000.0,278.0,6.0,75016,48.872829,2.278979,Appartement,16,12194.244604316547,5.643776884943409,9,7
2024-1209344,10000.0,278.0,6.0,75016,48.872829,2.278979,Appartement,16,35.97122302158273,5.643776884943409,9,7
2024-1209346,2141400.0,137.0,5.0,75014,48.840758,2.331908,Appartement,14,15630.65693430657,1.898850766754551,3,6
2024-1209347,940000.0,32.0,1.5,75012,48.846257,2.38522,Appartement,12,29375.0,2.68392107310222,2,7
2024-1209348,310000.0,40.0,2.0,75015,48.845776,2.297959,Appartement,15,7750.0,3.891683494553364,1,7
2024-1209351,138000.0,12.0,1.0,75005,48.846262,2.35411,Appartement,5,11500.0,0.8073329663926004,5,7
2024-1209353,272000.0,35.0,2.0,75014,48.828706,2.317856,Appartement,14,7771.428571428572,3.582065660424213,3,7
2024-1209356,194300.0,27.0,1.0,75012,48.845718,2.40794,Appartement,12,7196.2962962962965,4.316150685491071,2,7
2024-1209358,370000.0,33.0,1.0,75011,48.866852,2.377029,Appartement,11,11212.121212121212,2.50643566659513,7,6
2024-1209359,280000.0,32.0,1.0,75011,48.857346,2.391569,Appartement,11,8750.0,3.079439313057827,2,7
2024-1209360,296000.0,28.0,1.0,75011,48.855018,2.38945,Appartement,11,10571.42857142857,2.895030180320044,2,7
2024-1209361,1180000.0,65.0,3.0,75007,48.85378,2.307628,Appartement,7,18153.846153846152,3.101357505303314,1,7
2024-1209362,430000.0,27.0,3.0,75011,48.861778,2.382702,Appartement,11,15925.925925925923,2.5838963953406724,8,7
2024-1209365,662900.0,55.0,3.0,75015,48.835503,2.299062,Appartement,15,12052.727272727272,4.204752308925212,1,7
2024-1209366,400000.0,22.5,1.5,75005,48.841753,2.341797,Appartement,5,17777.777777777777,1.3871973951278518,5,6
2024-1209367,380000.0,22.5,1.5,75005,48.841753,2.341797,Appartement,5,16888.88888888889,1.3871973951278518,5,6
2024-1209368,420594.0,40.0,2.0,75013,48.828072,2.350163,Appartement,13,10514.85,2.771892799847512,5,7
2024-1209369,400000.0,38.0,2.0,75011,48.869182,2.370597,Appartement,11,10526.315789473683,2.346905930336048,7,7
2024-1209370,293000.0,31.0,1.0,75015,48.843603,2.279882,Appartement,15,9451.612903225809,5.236019052456125,6,7
2024-1209373,2683300.0,112.0,5.0,75005,48.847257,2.342534,Appartement,5,23958.03571428572,0.8403734926169691,3,7
2024-1209375,275000.0,33.0,1.0,75014,48.825672,2.326892,Appartement,14,8333.333333333334,3.4776378813801787,3,7
2024-1209376,692000.0,71.0,3.0,75016,48.849259,2.269974,Appartement,16,9746.478873239435,5.8701185839792895,6,7
2024-1209377,710000.0,186.0,5.0,75006,48.856232,2.334772,Appartement,6,3817.2043010752686,1.1706567908594212,3,7
2024-1209378,500000.0,56.0,3.0,75015,48.84076,2.281865,Appartement,15,8928.57142857143,5.168171990349364,6,6
2024-1209379,500000.0,52.0,3.0,75015,48.844629,2.278032,Appartement,15,9615.384615384615,5.347646695199895,6,7
2024-1209380,305015.0,31.0,2.0,75011,48.854053,2.38844,Appartement,11,9839.193548387097,2.8148885855944217,2,7
2024-1209381,134000.0,15.0,1.0,75015,48.832953,2.308316,Appartement,15,8933.333333333334,3.7781197484845057,1,7
2024-1209384,172000.0,22.0,1.0,75015,48.842592,2.313791,Appartement,15,7818.181818181818,2.891256645201442,3,7
2024-1209385,246000.0,21.0,1.0,75016,48.855077,2.26687,Appartement,16,11714.285714285714,6.086505093455671,6,7
2024-1209386,2590000.0,190.0,4.0,75016,48.85518,2.283894,Appartement,16,13631.578947368422,4.842644036450381,6,7
2024-1209387,691900.0,70.0,4.0,75015,48.840557,2.295122,Appartement,15,9884.285714285714,4.247351255692686,1,7
2024-1209388,245000.0,52.0,1.0,75013,48.824756,2.375245,Appartement,13,4711.538461538462,3.6437438150989694,5,4
2024-1209389,901200.0,95.0,4.0,75012,48.847169,2.369407,Appartement,12,9486.315789473683,1.5610283229311632,7,7
2024-1209390,705000.0,80.0,4.0,75012,48.838441,2.397735,Appartement,12,8812.5,3.849971927023194,2,7
2024-1209392,431400.0,42.0,2.0,75005,48.839039,2.348591,Appartement,5,10271.42857142857,1.5558125287373696,5,6
2024-1209394,455000.0,47.0,2.0,75015,48.836529,2.312553,Appartement,15,9680.851063829788,3.2959811260784644,3,7
2024-1209397,355000.0,36.0,2.0,75012,48.846629,2.370241,Appartement,12,9861.111111111111,1.6417472558483173,7,7
2024-1209400,155000.0,25.0,1.0,75015,48.840379,2.312228,Appartement,15,6200.0,3.099831864506923,1,6
2024-1209401,575000.0,50.0,3.0,75014,48.830258,2.321732,Appartement,14,11500.0,3.2671660309773247,3,7
2024-1209402,757480.0,78.0,4.0,75011,48.863654,2.381082,Appartement,11,9711.28205128205,2.563983639397341,8,6
2024-1209403,290000.0,30.0,1.0,75013,48.826825,2.369623,Appartement,13,9666.666666666666,3.2455442076451075,5,6
2024-1209404,550000.0,50.0,2.0,75015,48.833651,2.290652,Appartement,15,11000.0,4.846773391464274,1,7
2024-1209405,240000.0,18.0,2.0,75005,48.839166,2.350706,Appartement,5,13333.333333333334,1.5391378904579749,5,7
2024-1209407,1300000.0,103.0,3.0,75016,48.859426,2.283734,Appartement,16,12621.359223300971,4.900447519066283,6,6
2024-1209409,11000.0,96.0,4.0,75015,48.84651,2.309662,Appartement,15,114.58333333333331,3.038483522943102,1,7
2024-1209410,325000.0,35.0,2.0,75015,48.846811,2.3045,Appartement,15,9285.714285714286,3.399619401464028,1,7
2024-1209411,519000.0,75.0,3.0,75015,48.840713,2.307331,Appartement,15,6920.0,3.408120982054782,1,7
2024-1209414,2126000.0,35.5,2.0,75015,48.844381,2.309523,Appartement,15,59887.32394366197,3.11297612203405,1,6
2024-1209415,660000.0,42.0,2.0,75015,48.844381,2.309523,Appartement,15,15714.285714285714,3.11297612203405,1,6
2024-1209418,631950.0,60.0,3.0,75015,48.843186,2.295019,Appartement,15,10532.5,4.168483050507242,1,7
2024-1209420,1630000.0,152.0,6.0,75016,48.875384,2.284184,Appartement,16,10723.684210526317,5.419718573176762,9,7
2024-1209421,990000.0,33.0,2.0,75015,48.844381,2.309523,Appartement,15,30000.0,3.11297612203405,1,6
2024-1209422,400000.0,30.0,2.0,75006,48.854165,2.340873,Appartement,6,13333.333333333334,0.6802227342332091,3,7
2024-1209423,2172000.0,37.5,2.0,75015,48.844381,2.309523,Appartement,15,57920.0,3.11297612203405,1,6
2024-1209425,300000.0,43.0,2.0,75015,48.832488,2.307742,Appartement,15,6976.744186046512,3.8425905590737655,1,7
2024-1209427,175000.0,20.0,2.0,75012,48.848158,2.388303,Appartement,12,8750.0,2.853841713611521,2,6
2024-1209428,335500.0,36.0,2.0,75011,48.853257,2.379954,Appartement,11,9319.444444444443,2.191780142704648,2,7
2024-1209429,1176220.0,73.0,3.0,75005,48.848897,2.349563,Appartement,5,16112.602739726028,0.4573518672679384,5,7
2024-1209430,90000.0,13.0,1.0,75005,48.841631,2.362449,Appartement,5,6923.076923076923,1.5581886246597725,5,7
2024-1209431,2114000.0,175.0,6.0,75016,48.861022,2.275566,Appartement,16,12080.0,5.518137976661964,6,6
2024-1209432,600000.0,26.0,2.0,75013,48.822364,2.361221,Appartement,13,23076.92307692308,3.5041605463021046,5,7
2024-1209433,372200.0,40.0,3.0,75011,48.856909,2.383618,Appartement,11,9305.0,2.4976935240813445,2,7
2024-1209434,200000.0,13.0,1.0,75005,48.841172,2.354436,Appartement,5,15384.615384615385,1.35467792551,5,7
2024-1209435,295000.0,31.0,2.0,75012,48.839934,2.402651,Appartement,12,9516.129032258064,4.117577057727228,2,7
2024-1209437,610000.0,66.0,3.0,75014,48.829789,2.313518,Appartement,14,9242.424242424242,3.713399805848594,3,7
2024-1209438,26500.0,53.0,2.0,75015,48.83518,2.290112,Appartement,15,500.0,4.809652411181967,1,7
2024-1209439,400000.0,66.0,3.0,75005,48.843432,2.341891,Appartement,5,6060.606060606061,1.2181880159591465,3,7
2024-1209440,605000.0,68.0,4.0,75015,48.84465,2.302541,Appartement,15,8897.058823529413,3.5946315960422925,1,7
2024-1209441,416700.0,49.0,2.0,75014,48.830913,2.315939,Appartement,14,8504.081632653062,3.499286218327541,3,7
2024-1209443,236000.0,25.0,1.0,75013,48.831427,2.344525,Appartement,13,9440.0,2.432039253344737,5,7
2024-1209445,302940.0,38.0,2.0,75014,48.830862,2.337101,Appartement,14,7972.105263157895,2.63642155464866,3,7
2024-1209450,291500.0,31.0,2.0,75015,48.833467,2.304446,Appartement,15,9403.225806451614,3.978762834881171,1,7
2024-1209451,555000.0,70.0,4.0,75015,48.834118,2.28622,Appartement,15,7928.571428571428,5.117874633542068,1,7
2024-1209452,300000.0,24.0,1.0,75014,48.842644,2.325597,Appartement,14,12500.0,2.124747247621214,3,7
2024-1209453,670000.0,60.0,4.0,75013,48.831961,2.356797,Appartement,13,11166.666666666666,2.391725342283594,5,6
2024-1209454,512300.0,114.0,5.0,75015,48.8445,2.276761,Appartement,15,4493.859649122807,5.4417320848800665,6,7
2024-1209455,222500.0,24.0,1.0,75015,48.836877,2.279934,Appartement,15,9270.833333333334,5.431638734126817,6,7
2024-1209456,257600.0,30.0,1.0,75015,48.832655,2.289337,Appartement,15,8586.666666666666,4.982526196260002,1,7
2024-1209457,360000.0,55.0,2.0,75013,48.829151,2.354633,Appartement,13,6545.454545454545,2.673474936968941,5,7
2024-1209458,232000.0,28.0,2.0,75014,48.827543,2.330854,Appartement,14,8285.714285714286,3.158498815759156,3,7
2024-1209459,465000.0,55.0,1.0,75016,48.838446,2.261561,Appartement,16,8454.545454545454,6.670900345950552,6,7
2024-1209460,410000.0,35.0,2.0,75011,48.858509,2.38901,Appartement,11,11714.285714285714,2.919028632882838,2,7
2024-1209462,565000.0,64.0,3.0,75015,48.843418,2.277749,Appartement,15,8828.125,5.393082243765684,6,7
2024-1209463,508000.0,47.0,3.0,75014,48.829739,2.334514,Appartement,14,10808.510638297872,2.823895773556941,3,7
2024-1209464,194000.0,18.0,1.0,75015,48.844205,2.302999,Appartement,15,10777.777777777776,3.57549762248952,1,7
2024-1209465,524000.0,50.0,4.0,75011,48.861038,2.379913,Appartement,11,10480.0,2.363905831719617,7,7
2024-1209467,555000.0,57.0,3.0,75015,48.84586,2.28795,Appartement,15,9736.842105263158,4.609135983032676,1,7
2024-1209470,580000.0,45.0,2.0,75006,48.852736,2.336072,Appartement,6,12888.888888888889,1.019474539001327,3,7
2024-1209472,330000.0,32.0,1.0,75015,48.837746,2.288726,Appartement,15,10312.5,4.793920883098676,1,7
2024-1209473,4400000.0,164.0,5.0,75007,48.857316,2.331998,Appartement,7,26829.26829268293,1.4017811276164338,3,7
2024-1209474,720000.0,80.0,3.0,75012,48.84838,2.379285,Appartement,12,9000.0,2.2034720194117376,2,6
2024-1209476,580000.0,80.0,5.0,75013,48.824198,2.349205,Appartement,13,7250.0,3.2031647507885754,5,7
2024-1209477,510000.0,57.0,3.0,75011,48.859909,2.387367,Appartement,11,8947.368421052632,2.839681505474659,2,6
2024-1209479,80000.0,10.0,1.0,75005,48.848256,2.346958,Appartement,5,8000.0,0.5725446015069111,5,7
2024-1209480,620000.0,60.0,2.0,75014,48.829339,2.33199,Appartement,14,10333.333333333334,2.9426611087274788,3,6
2024-1209482,478000.0,49.0,2.0,75012,48.847301,2.376821,Appartement,12,9755.102040816326,2.0622602983974554,2,7
2024-1209483,256000.0,30.0,1.0,75015,48.847557,2.300394,Appartement,15,8533.333333333334,3.6797597957331503,1,6
2024-1209484,1192350.0,93.0,4.0,75005,48.851365,2.344203,Appartement,5,12820.967741935485,0.4614689137783689,5,7
2024-1209485,257214.0,32.0,1.0,75012,48.84901,2.389341,Appartement,12,8037.9375,2.9125094105391924,2,7
2024-1209486,743150.0,70.0,4.0,75012,48.833708,2.40141,Appartement,12,10616.42857142857,4.330777719567857,2,6
2024-1209487,1007000.0,130.0,5.0,75007,48.859667,2.323332,Appartement,7,7746.153846153846,2.087143272535725,3,7
2024-1209488,55000.0,75.0,3.0,75011,48.850664,2.396994,Appartement,11,733.3333333333334,3.4482171503319554,2,7
2024-1209489,120000.0,12.0,1.0,75013,48.825611,2.349835,Appartement,13,10000.0,3.0455417859286107,5,7
2024-1209490,2228000.0,47.5,2.5,75016,48.866982,2.28233,Appartement,16,46905.26315789474,5.188816384831033,9,7
2024-1209492,515000.0,52.0,3.0,75011,48.86135,2.370608,Appartement,11,9903.846153846154,1.7706316200305157,7,7
2024-1209493,229000.0,24.0,2.0,75012,48.835113,2.397753,Appartement,12,9541.666666666666,4.020870645613791,2,7
2024-1209494,485000.0,45.0,3.0,75012,48.836775,2.401998,Appartement,12,10777.777777777776,4.211118266555705,2,7
2024-1209496,540000.0,50.0,3.0,75015,48.83742,2.298112,Appartement,15,10800.0,4.173546925271348,1,7
2024-1209497,300000.0,35.0,2.0,75013,48.823821,2.342071,Appartement,13,8571.42857142857,3.2960422768472406,5,7
2024-1209498,1150000.0,46.0,2.5,75013,48.835109,2.369936,Appartement,13,25000.0,2.4669861465588725,5,7
2024-1209499,420000.0,73.0,3.0,75013,48.827728,2.348633,Appartement,13,5753.424657534247,2.8118984188475378,5,7
2024-1209506,1150000.0,89.0,4.0,75015,48.844865,2.29229,Appartement,15,12921.34831460674,4.318523699741878,1,7
2024-1209507,374000.0,40.0,1.0,75014,48.840386,2.333085,Appartement,14,9350.0,1.8706546051050417,3,7
2024-1209509,715460.0,52.0,2.5,75011,48.85379,2.394994,Appartement,11,13758.846153846154,3.293154434569157,2,7
2024-1209510,345000.0,34.0,2.0,75005,48.840184,2.351303,Appartement,5,10147.058823529413,1.4282602844518155,5,7
2024-1209513,490000.0,42.0,2.0,75005,48.848045,2.352142,Appartement,5,11666.666666666666,0.5728286292300647,5,7
2024-1209514,190000.0,22.0,1.0,75015,48.834106,2.300503,Appartement,15,8636.363636363636,4.187345998049764,1,7
2024-1209515,4771080.0,48.833333333333336,2.2222222222222223,75013,48.824591,2.357292,Appartement,13,97701.29692832765,3.203699270713088,5,7
2024-1209516,376000.0,42.0,3.0,75013,48.833445,2.359856,Appartement,13,8952.380952380952,2.290917800151413,5,7
2024-1209519,1203225.0,139.0,6.0,75013,48.833256,2.360695,Appartement,13,8656.294964028777,2.3307681246355028,5,7
2024-1209520,1277935.0,120.0,5.0,75016,48.868911,2.284396,Appartement,16,10649.458333333334,5.114913563166083,9,7
2024-1209521,512332.0,60.0,3.0,75015,48.834187,2.288703,Appartement,15,8538.866666666667,4.949475444654747,1,7
2024-1209523,1400000.0,75.0,4.0,75007,48.847936,2.311083,Appartement,7,18666.666666666668,2.902666882247148,1,7
2024-1209524,600000.0,89.0,2.0,75015,48.833781,2.288476,Appartement,15,6741.573033707865,4.983742939907205,1,7
2024-1209525,230000.0,18.0,1.0,75007,48.86006,2.30859,Appartement,7,12777.777777777776,3.129628569458912,1,7
2024-1209526,1270000.0,109.0,4.0,75014,48.837311,2.33708,Appartement,14,11651.37614678899,1.9842577781930124,3,6
2024-1209527,592570.0,22.5,1.5,75011,48.86485,2.371913,Appartement,11,26336.444444444445,2.075117335162812,7,7
2024-1209528,160000.0,20.0,1.0,75015,48.841017,2.298681,Appartement,15,8000.0,3.984616631793736,1,6
2024-1209529,205000.0,20.0,1.0,75014,48.835988,2.322385,Appartement,14,10250.0,2.7680317512180017,3,6
2024-1209530,995000.0,62.0,3.0,75007,48.852041,2.318498,Appartement,7,16048.387096774191,2.3073471829622823,3,7
2024-1209531,440000.0,49.0,3.0,75016,48.845029,2.263906,Appartement,16,8979.591836734693,6.36165852598749,6,7
2024-1209532,521000.0,71.0,3.0,75015,48.83716,2.299343,Appartement,15,7338.028169014085,4.104097075364603,1,7
2024-1209533,412000.0,55.0,2.0,75011,48.853241,2.393355,Appartement,11,7490.909090909091,3.172195896593218,2,7
2024-1209536,4036000.0,18.0,1.2,75011,48.859145,2.375563,Appartement,11,224222.22222222225,1.9911285889125063,7,7
2024-1209537,685000.0,70.0,3.0,75015,48.849089,2.290018,Appartement,15,9785.714285714286,4.41027809384039,1,7
2024-1209538,774100.0,71.0,3.0,75012,48.849153,2.372722,Appartement,12,10902.81690140845,1.7166804910335185,7,7
2024-1209540,395000.0,44.0,3.0,75015,48.844775,2.289514,Appartement,15,8977.272727272728,4.519360489806379,1,7
2024-1209541,355000.0,34.0,2.0,75013,48.835764,2.353194,Appartement,13,10441.176470588236,1.930755310282109,5,7
2024-1209542,987000.0,113.0,3.0,75016,48.850996,2.265911,Appartement,16,8734.513274336283,6.15657082374601,6,7
2024-1209543,359865.0,43.0,2.0,75013,48.833614,2.352343,Appartement,13,8368.953488372093,2.162433120747518,5,7
2024-1209545,343700.0,39.0,2.0,75012,48.847141,2.40417,Appartement,12,8812.820512820514,4.016792494409303,2,7
2024-1209546,238000.0,28.0,1.0,75015,48.833781,2.288476,Appartement,15,8500.0,4.983742939907205,1,7
2024-1209549,967100.0,76.0,3.0,75007,48.858313,2.309096,Appartement,7,12725.0,3.0503592352343523,1,7
2024-1209551,462000.0,54.0,3.0,75012,48.84604,2.395152,Appartement,12,8555.555555555555,3.3932330612646413,2,7
2024-1209552,360000.0,45.0,2.0,75013,48.824198,2.349205,Appartement,13,8000.0,3.2031647507885754,5,7
2024-1209553,260000.0,32.0,2.0,75011,48.861569,2.383185,Appartement,11,8125.0,2.608073056291013,8,7
2024-1209554,932000.0,53.0,3.0,75013,48.835641,2.34463,Appartement,13,17584.905660377357,1.96982774529972,5,7
2024-1209555,271000.0,44.0,2.0,75013,48.821948,2.367319,Appartement,13,6159.090909090909,3.6781344264722384,5,7
2024-1209556,1685000.0,94.0,4.0,75016,48.856039,2.281993,Appartement,16,17925.531914893618,4.98707702024049,6,7
2024-1209557,496500.0,61.0,3.0,75013,48.830899,2.361679,Appartement,13,8139.3442622950815,2.601901686236234,5,7
2024-1209558,200000.0,28.0,2.0,75011,48.850988,2.380153,Appartement,11,7142.857142857143,2.2175182959529125,2,6
2024-1209560,250000.0,22.0,2.0,75011,48.859858,2.375943,Appartement,11,11363.636363636364,2.0454667641796966,7,7
2024-1209561,291000.0,26.0,1.0,75011,48.866524,2.376258,Appartement,11,11192.307692307691,2.4395388108579774,7,7
2024-1209562,135000.0,28.0,1.0,75012,48.844018,2.409148,Appartement,12,4821.428571428572,4.441725868426803,2,7
2024-1209563,894000.0,88.0,4.0,75011,48.854662,2.383655,Appartement,11,10159.09090909091,2.469269479084384,2,7
2024-1209564,809100.0,106.0,3.0,75015,48.836861,2.281445,Appartement,15,7633.018867924528,5.327989219258507,6,7
2024-1209565,363000.0,46.0,2.0,75012,48.843716,2.387326,Appartement,12,7891.304347826087,2.919815614298271,2,7
2024-1209566,1261700.0,100.0,4.0,75016,48.867788,2.290103,Appartement,16,12617.0,4.680127446791891,9,7
2024-1209567,1467050.0,112.0,5.0,75011,48.856019,2.368823,Appartement,11,13098.660714285714,1.41747749653597,7,7
2024-1209568,639000.0,63.0,3.0,75015,48.845299,2.296705,Appartement,15,10142.857142857143,3.992565808509233,1,7
2024-1209569,220000.0,24.0,2.0,75015,48.846159,2.297213,Appartement,15,9166.666666666666,3.936644509897023,1,7
2024-1209573,409524.0,45.0,3.0,75014,48.824761,2.326978,Appartement,14,9100.533333333333,3.5635191381464524,3,7
2024-1209574,420000.0,45.0,2.0,75015,48.833648,2.3097,Appartement,15,9333.333333333334,3.650733799187887,1,7
2024-1209575,400000.0,53.0,3.0,75012,48.839217,2.388524,Appartement,12,7547.169811320755,3.208693112834636,2,7
2024-1209576,875000.0,74.0,3.0,75015,48.851451,2.297381,Appartement,15,11824.324324324323,3.853806048370183,1,7
2024-1209578,177000.0,18.0,1.0,75015,48.835929,2.284922,Appartement,15,9833.333333333334,5.126643093733606,1,7
2024-1209579,305000.0,34.0,2.0,75014,48.825589,2.323764,Appartement,14,8970.588235294117,3.602339792054663,3,7
2024-1209580,477217.0,50.0,2.0,75015,48.835572,2.30863,Appartement,15,9544.34,3.5945135588034343,1,7
2024-1209583,380000.0,20.0,1.0,75006,48.850765,2.338422,Appartement,6,19000.0,0.8828308057196012,3,7
